ad_id,spend,impressions,clicks,installs,trials,adj_trials,init_purch,trial_converts,campaign_name,ad_name,format,category,concept,creator_name,first_date,last_date,active_days,bucket,clean_name,c1,ipm,tpi,cpft,ctr,meta_paid_obs,ssot_trials,ssot_paid,ssot_ltv,af_installs,af_trials,af_trials_annual_reg,af_trials_annual_plus,af_trials_monthly,sp,phase,p1_point,p2_point,ltv_cac,ltv_cac_lo,ltv_cac_hi,days,signups,cpi,cps,EI,spend_per_day,SI,SP2,on_target,p1,sp2_winner,sp2_phase
120246694266050167,350.04,66617,1476,7,2,6.4,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning3,c1!na_c2!video_c3!influencer_c4!productdemo_c5!ongoing_c6!techervincent_c7!valueprop_c8!og-video,,,,,2026-06-07,2026-06-14,8.0,Winning,influencer – techervincent – valueprop,na_c2,0.1050782833210742,0.030022366663164,175.02,0.022156506597415,0.0,4.0,1.6,164.8,12.0,8.0,6.0,2.0,0.0,1.8153255336618068,Mid-Tier,False,False,0.454,0.0,1.299,8,6.0,50.00571428571429,58.34,0.306342142238632,43.755,2.2745624675099636,0.696794338952591,False,False,False,Pause
120246912412500167,3322.46,623996,5670,146,23,40.06,6,2.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,c1!ugc_c2!video_c3!ugc_c4!productdemo_c5!ongoing_c6!hua_c7!usertestimonials_c8!2026resolutionenglish5m_3invest_winning,,,,,2026-06-10,2026-06-15,6.0,Winning,ugc – hua – usertestimonials,ugc_c2,0.2339758588196078,0.0368592106359656,144.45478260869567,0.0090865967089532,8.0,31.0,12.22,1263.0,282.0,36.0,24.0,6.0,0.0,1.7700929829680168,Mid-Tier,False,False,0.501,0.258,0.819,6,89.0,22.756575342465755,37.33101123595506,0.6731618184161636,553.7433333333333,4.0,2.6926472736646545,False,False,False,Pause
120246913718270167,3268.76,741989,6004,111,28,48.47,4,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,c1!video_c2!video_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!credibility _c8!andrew-founded-1920x1080_winning,,,,,2026-06-10,2026-09-07,8.0,Winning,generic – na,video_c2,0.1495979050902372,0.037736408491231,116.7414285714286,0.0080917641636196,4.0,50.0,19.6,2025.4,294.0,62.0,48.0,8.0,0.0,1.7690698053460887,Mid-Tier,False,False,0.651,0.351,1.052,8,53.0,29.44828828828829,61.67471698113208,0.5201951803952916,408.595,4.0,2.0807807215811662,False,False,False,Pause
120246913787420167,14650.28,4027013,69181,856,196,348.95,16,8.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,c1!static_c2!image_c3!generic_c4!testimonial_c5!ongoing_c6!na_c7!testimonial_c8!threadspost-career-aitutor-1200x628_winning,,,,,2026-06-10,2026-09-15,96.0,Winning,generic – na – testimonial,static_c2,0.2125644987984891,0.0486713104725512,74.74632653061225,0.0171792343357222,24.0,252.0,95.99,9897.2,2262.0,479.0,303.0,110.0,26.0,2.4860403406465728,Phase 1 Winner,True,False,0.933,0.664,1.272,96,439.0,17.11481308411215,33.37193621867882,0.8950642676126754,152.60708333333335,3.096552298295396,2.7716133149981155,True,True,False,Watch
120246981244000167,8664.49,1360794,13074,557,146,241.17,11,3.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,c1!ugc_c2!video_c3!ugc_c4!productdemo_c5!ongoing_c6!hua_c7!usertestimonials_c8!2026resolutionenglish5m_1full_winning,,,,,2026-06-11,2026-09-15,73.0,Winning,ugc – hua – usertestimonials,ugc_c2,0.4093198529681935,0.1072903025733505,59.345821917808216,0.0096076261359177,14.0,139.0,54.49,5566.8,1214.0,247.0,188.0,38.0,11.0,3.8891202160238367,Phase 1 Winner,True,False,0.789,0.518,1.13,73,293.0,15.555637342908438,29.57163822525597,0.9847785276019112,118.69164383561643,2.40837367754972,2.371714684092613,False,True,False,Watch
120246997845950167,51.150000000000006,35791,169,0,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!static_c2!image_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!outcome_c8!1yeartimeline-2026half-,,,,,2026-06-12,2026-06-24,11.0,Testing,generic – na – outcome,static_c2,0.0,0.0,,0.0047218574501969,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.5696311756380689,Pause,False,False,0.0,0.0,0.0,11,0.0,,,,4.65,0.25,,False,False,False,No installs yet
120246997845970167,55.85,42698,209,0,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!static_c2!image_c3!generic_c4!problemsolution_c5!ongoing_c6!na_c7!painpoint_c8!comic-realtutor-1200x628,,,,,2026-06-12,2026-06-24,12.0,Testing,generic – na – painpoint,static_c2,0.0,0.0,,0.0048948428497821,0.0,1.0,0.41,41.9,4.0,2.0,2.0,0.0,0.0,0.5716382701616,Pause,False,False,0.0,0.0,3.287,12,0.0,,,,4.654166666666667,0.25,,False,False,False,No installs yet
120246997847200167,55.11,27527,181,1,2,5.29,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!static_c2!image_c3!generic_c4!problemsolution_c5!ongoing_c6!na_c7!painpoint_c8!comic-engmeeting-1200x628,,,,,2026-06-12,2026-06-24,13.0,Testing,generic – na – painpoint,static_c2,0.0363279689032586,0.0726559378065172,27.555,0.0065753623714898,0.0,1.0,0.39,40.6,2.0,2.0,2.0,0.0,0.0,5.528056904221362,Pause,False,False,0.0,0.0,3.414,13,1.0,55.11,55.11,0.27796874684192846,4.239230769230769,0.25,0.06949218671048212,False,False,False,Pause
120246997861740167,1392.9,331292,1946,73,16,41.15,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!na_c2!video_c3!influencer_c4!productdemo_c5!ongoing_c6!havefunytchannel_c7!speakmethod_c8!vschatgpt-short,,,,,2026-06-12,2026-06-16,5.0,Testing,influencer – havefunytchannel – speakmethod,na_c2,0.2203494198471439,0.0482957632541685,87.05624999999999,0.0058739722057882,0.0,23.0,9.12,942.7,152.0,34.0,30.0,2.0,2.0,2.5269330392399127,Phase 1 Winner,True,False,0.588,0.239,1.076,5,45.0,19.08082191780822,30.953333333333337,0.8028405539575586,278.58000000000004,4.0,3.2113622158302344,False,True,False,Watch
120246997862210167,158.22,52310,552,0,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!na_c2!video_c3!influencer_c4!productdemo_c5!ongoing_c6!havefunytchannel_c7!speakmethod_c8!walkthrough-short,,,,,2026-06-12,2026-06-25,13.0,Testing,influencer – havefunytchannel – speakmethod,na_c2,0.0,0.0,,0.0105524756260753,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.7029713490773123,Pause,False,False,0.0,0.0,0.0,13,0.0,,,,12.170769230769231,0.3002403801678534,,False,False,False,No installs yet
120246997871260167,203.92,52685,430,4,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!na_c2!video_c3!influencer_c4!productdemo_c5!ongoing_c6!havefunytchannel_c7!speakmethod_c8!speaksystem-short,,,,,2026-06-12,2026-06-13,2.0,Testing,influencer – havefunytchannel – speakmethod,na_c2,0.075922938217709,0.0,,0.0081617158584037,0.0,2.0,0.79,81.5,18.0,4.0,4.0,0.0,0.0,0.5826043459475575,Pause,False,False,0.418,0.0,1.32,2,2.0,50.98,101.96,0.3004875958897348,101.96,2.515248509068931,0.7558009775553629,False,False,False,Pause
120247011565580167,31.9,12153,91,0,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!static_c2!image_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!valueprop_c8!appnotice-career-1200x628,,,,,2026-06-12,2026-06-24,11.0,Testing,generic – na – valueprop,static_c2,0.0,0.0,,0.0074878630790751,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.534024922736276,Pause,False,False,0.0,0.0,0.0,11,0.0,,,,2.9,0.25,,False,False,False,No installs yet
120247011565610167,26.14,20744,70,0,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!static_c2!image_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!valueprop_c8!appnotice-speakmore-1200x628,,,,,2026-06-12,2026-06-24,12.0,Testing,generic – na – valueprop,static_c2,0.0,0.0,,0.0033744697261858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4300438397237642,Pause,False,False,0.0,0.0,0.0,12,0.0,,,,2.1783333333333332,0.25,,False,False,False,No installs yet
120247011566490167,47.8,37834,150,2,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!static_c2!image_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!valueprop_c8!appnotice-norush-1080x1080,,,,,2026-06-12,2026-06-24,13.0,Testing,generic – na – valueprop,static_c2,0.0528625046254691,0.0,,0.0039646878469101,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.5624401062091386,Pause,False,False,0.0,0.0,0.0,13,1.0,23.9,47.8,0.6409563865463882,3.6769230769230767,0.25,0.16023909663659705,False,False,False,Pause
120247011569420167,157.86,120953,452,1,1,2.72,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!static_c2!image_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!valueprop_c8!appnotice-noanxiety-1200x628,,,,,2026-06-12,2026-06-27,15.0,Testing,generic – na – valueprop,static_c2,0.008267674220565,0.008267674220565,157.86,0.0037369887476953,0.0,2.0,0.81,83.4,18.0,4.0,4.0,0.0,0.0,1.5159792135375847,Mid-Tier,False,False,0.534,0.0,1.725,15,1.0,157.86,157.86,0.0970407806819883,10.524000000000001,0.2596162741216304,0.02519336591851209,False,False,False,Pause
120247011578560167,165.35,44354,502,4,1,3.04,0,1.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!ugc_c4!productdemo_c5!ongoing_c6!ai-gen_c7!outcome_c8!workplace-colleaguecompliment_2practice,,,,,2026-06-12,2026-06-24,13.0,Testing,ugc – ai-gen – outcome,ugc_c2,0.0901835234702619,0.0225458808675654,165.35,0.0113180321955178,1.0,1.0,0.41,42.1,14.0,3.0,3.0,0.0,0.0,1.164835925101747,Pause,False,False,0.0,0.0,1.132,13,5.0,41.3375,33.07,0.37058016663946,12.71923076923077,0.3137703631699821,0.11627707347005584,False,False,False,Pause
120247011579390167,151.79999999999998,45256,543,2,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!ugc_c4!productdemo_c5!ongoing_c6!ai-gen_c7!outcome_c8!workplace-colleaguecompliment_3display,,,,,2026-06-12,2026-06-24,13.0,Testing,ugc – ai-gen – outcome,ugc_c2,0.044193035177656,0.0,,0.0119984090507336,0.0,1.0,0.42,43.2,14.0,2.0,0.0,2.0,0.0,0.8409785388711829,Pause,False,False,0.0,0.0,1.297,13,2.0,75.89999999999999,75.89999999999999,0.20182948140261767,11.676923076923076,0.28805770262596475,0.058138536735027925,False,False,False,Pause
120247011580490167,717.0,158050,1241,37,13,32.36,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!ugc_c4!productdemo_c5!ongoing_c6!ai-gen_c7!outcome_c8!workplace-colleaguecompliment_1direct,,,,,2026-06-12,2026-06-24,13.0,Testing,ugc – ai-gen – outcome,ugc_c2,0.2341031319202784,0.0822524517557734,55.15384615384615,0.0078519455868396,0.0,16.0,6.46,667.6,94.0,33.0,27.0,4.0,0.0,3.30751854512372,Phase 1 Winner,True,False,0.847,0.263,1.663,13,31.0,19.37837837837838,23.129032258064516,0.7905128767405454,55.15384615384615,1.3605887535099916,1.0755629295980162,True,True,False,Pause
120247187088560167,216.33,54296,706,1,2,4.99,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!na_c2!video_c3!influencer_c4!productdemo_c5!ongoing_c6!chuchushoetw_c7!valueprop_c8!og-video,,,,,2026-06-15,2026-06-16,2.0,Testing,influencer –  – valueprop,na_c2,0.0184175629880654,0.0368351259761308,108.165,0.0130027994695741,0.0,2.0,0.8,82.3,16.0,4.0,4.0,0.0,0.0,1.9173159635204475,Mid-Tier,False,False,0.39,0.0,1.254,2,2.0,216.33,108.165,0.07081245152525621,108.165,2.6683194878721164,0.18895024438884073,False,False,False,Pause
120247189268040167,2576.62,678218,4175,59,10,25.77,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!na_c2!video_c3!influencer_c4!productdemo_c5!ongoing_c6!garytalk369_c7!valueprop_c8!og-reels,,,,,2026-06-15,2026-06-28,14.0,Testing,influencer – garytalk369 – valueprop,na_c2,0.0869926778705372,0.0147445216729724,257.662,0.0061558377984659,0.0,20.0,8.36,863.3,198.0,41.0,33.0,6.0,0.0,1.37096548404795,Pause,False,False,0.296,0.107,0.561,14,37.0,43.67152542372881,69.63837837837838,0.3507745032907693,184.0442857142857,4.0,1.4030980131630773,False,False,False,Pause
120247235137270167,243.91,48489,1206,4,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!na_c2!video_c3!influencer_c4!productdemo_c5!ongoing_c6!scps_jia_c7!product_c8!og-reels,,,,,2026-06-15,2026-06-16,2.0,Testing,influencer –  – product,na_c2,0.0824929365423085,0.0,,0.024871620367506,0.0,4.0,1.6,164.9,32.0,9.0,8.0,1.0,0.0,2.022129288695313,Pause,False,False,0.456,0.0,1.73,2,3.0,60.9775,81.30333333333333,0.25122147740492273,121.955,3.0085046285161,0.7558009775553628,False,False,False,Pause
120247235677870167,382.5,100399,1347,3,1,2.53,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!na_c2!video_c3!influencer_c4!productdemo_c5!ongoing_c6!techtips_c7!valueprop_c8!og-reels,,,,,2026-06-15,2026-06-30,13.0,Testing,influencer – techtips – valueprop,na_c2,0.0298807757049373,0.0099602585683124,382.5,0.0134164682915168,0.0,2.0,0.83,84.9,8.0,0.0,0.0,0.0,0.0,1.2330897259415403,Pause,False,False,0.223,0.0,0.726,13,3.0,127.5,127.5,0.12014790304673473,29.423076923076923,0.7258370965377571,0.08720780510254188,False,False,False,Pause
120247254596060167,31.54,8052,96,3,1,2.73,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1_na_c2_video_c3_influencer_c4_valueprop_c5_promo_c6_petersunreview_c7_justspeak_c8_0616,,,,,2026-06-15,2026-06-21,6.0,Testing,c1_na_c2_video_c3_influencer_c4_valueprop_c5_promo_c6_petersunreview_c7_justspea,Untagged,0.3725782414307004,0.1241927471435668,31.54,0.0119225037257824,0.0,1.0,0.4,41.7,6.0,2.0,2.0,0.0,0.0,4.47812280220455,Pause,False,False,0.0,0.0,5.916,6,2.0,10.513333333333334,15.77,1.4570885515337995,5.256666666666667,0.25,0.36427213788344986,False,False,False,"Efficient, unproven scale"
120247256194240167,199.21,52537,560,13,4,10.75,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!whitelist_c4!testimonial_c5!ongoing_c6!swm-tsai_c7!testimonial_c8!2-weeks-testmonial,,,,,2026-06-15,2026-06-24,10.0,Testing,whitelist – swm-tsai – testimonial,ugc_c2,0.2474446580505168,0.0761368178616974,49.8025,0.0106591545006376,0.0,5.0,2.03,209.6,32.0,10.0,6.0,2.0,0.0,2.804666427014676,Phase 1 Winner,True,False,0.934,0.0,2.58,10,8.0,15.323846153846155,24.90125,0.99967446061926,19.921,0.4914306154292093,0.4912706354109858,True,True,False,Watch
120247333574270167,1315.68,224949,2251,86,21,36.77,2,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,c1!na_c2!video_c3!influencer_c4!productdemo_c5!ongoing_c6!havefunytchannel_c7!speakmethod_c8!vschatgpt-short_winning,,,,,2026-06-16,2026-07-21,36.0,Winning,influencer – havefunytchannel – speakmethod,na_c2,0.3823088789014399,0.0933544936852353,62.651428571428575,0.0100067126326411,2.0,16.0,6.56,670.2,144.0,30.0,22.0,4.0,2.0,3.864927094187961,Phase 1 Winner,True,False,0.506,0.174,0.969,36,40.0,15.298604651162792,32.892,1.0013238453935958,36.54666666666667,0.7415688852037934,0.7425506077565044,False,True,False,"Efficient, unproven scale"
120247758597150167,4610.49,900074,10848,119,34,54.55,1,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,c1!na_c2!video_c3!influencer_c4!productdemo_c5!ongoing_c6!techervincent_c7!valueprop_c8!og-video_scaling,,,,,2026-06-22,2026-06-29,8.0,Scaling,influencer – techervincent – valueprop,na_c2,0.1322113515110979,0.0377746718603137,135.60264705882352,0.0120523423629612,1.0,48.0,19.8,2044.8,272.0,72.0,49.0,12.0,0.0,1.7279627708990266,Mid-Tier,False,False,0.401,0.206,0.665,8,64.0,38.74361344537815,72.03890625,0.3953905244294169,576.31125,2.0086339391316823,0.7941948265800014,False,False,False,Pause
120247887628100167,5285.38,1209962,7022,217,54,87.24,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,c1!ugc_c2!video_c3!ugc_c4!productdemo_c5!ongoing_c6!ai-gen_c7!outcome_c8!workplace-colleaguecompliment_1direct_scaling,,,,,2026-06-24,2026-06-28,5.0,Scaling,ugc – ai-gen – outcome,ugc_c2,0.1793444752810419,0.0446295007611809,97.8774074074074,0.0058034880434261,0.0,58.0,24.23,2503.8,464.0,113.0,86.0,12.0,0.0,2.755343150672988,Phase 1 Winner,True,False,0.375,0.193,0.62,5,131.0,24.356589861751154,40.34641221374046,0.6289409858033921,1057.076,3.684256952890582,2.317180199904004,False,True,False,Pause
120247887774070167,1745.1,552251,3328,56,13,22.52,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,c1!ugc_c2!video_c3!whitelist_c4!testimonial_c5!ongoing_c6!swm-tsai_c7!testimonial_c8!2-weeks-testmonial_scaling,,,,,2026-06-24,2026-07-04,11.0,Scaling,whitelist – swm-tsai – testimonial,ugc_c2,0.1014031663138681,0.0235400207514336,134.23846153846154,0.006026245312367,0.0,28.0,11.57,1185.7,188.0,54.0,42.0,10.0,0.0,1.6740070127991398,Mid-Tier,False,False,0.617,0.259,1.104,11,33.0,31.162499999999998,52.881818181818176,0.4915798680612492,158.64545454545453,0.5529315006239642,0.2718099941236369,False,False,False,Pause
120247888457690167,299.54,85933,1632,4,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,c1!na_c2!video_c3!influencer_c4!productdemo_c5!ongoing_c6!chuchushoetw_c7!valueprop_c8!og-video_retest_winning,,,,,2026-06-24,2026-07-16,23.0,Winning,influencer –  – valueprop,na_c2,0.0465478919623427,0.0,,0.0189915399206358,0.0,1.0,0.42,43.5,20.0,2.0,2.0,0.0,0.0,1.155844024331107,Pause,False,False,0.0,0.0,0.619,23,1.0,74.885,299.54,0.20456510166867434,13.023478260869567,0.264259565543293,0.05405828489228344,False,False,False,Pause
120247888972120167,465.06,531956,1639,8,6,10.52,2,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,c1!static_c2!image_c3!generic_c4!problemsolution_c5!ongoing_c6!na_c7!painpoint_c8!comic-engmeeting_scaling,,,,,2026-06-24,2026-07-22,28.0,Scaling,generic – na – painpoint,static_c2,0.0150388377986149,0.0112791283489611,77.51,0.0030810818939912,2.0,10.0,4.1,416.8,72.0,20.0,18.0,2.0,0.0,3.463086574873296,Pause,False,False,0.887,0.2,1.896,28,7.0,58.1325,66.43714285714286,0.2635162368461476,16.609285714285715,0.25,0.0658790592115369,True,False,False,Pause
120247889143360167,2324.15,318624,3722,115,27,44.99,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,c1!ugc_c2!video_c3!ugc_c4!productdemo_c5!ongoing_c6!ai-gen_c7!outcome_c8!workplace-colleaguecompliment_2practice_winning,,,,,2026-06-24,2026-08-04,42.0,Winning,ugc – ai-gen – outcome,ugc_c2,0.3609269860399718,0.0847393793311238,86.07962962962964,0.0116814803655719,0.0,30.0,11.87,1209.8,227.0,59.0,53.0,6.0,0.0,3.244552549956411,Phase 1 Winner,True,False,0.466,0.205,0.835,42,51.0,20.21,45.57156862745098,0.7579840494041898,55.33690476190476,1.1228418490034895,0.8510962115481528,False,True,False,Pause
120247889446440167,9024.99,4206360,61435,412,118,199.12,9,2.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,c1!static_c2!image_c3!generic_c4!testimonial_c5!ongoing_c6!na_c7!testimonial_c8!threadspost-career-aitutor-1200x628_scaling,,,,,2026-06-24,2026-09-06,56.0,Scaling,generic – na – testimonial,static_c2,0.0979469184758318,0.0280527582042431,76.48296610169491,0.0146052644091328,11.0,161.0,63.47,6497.4,1250.0,317.0,230.0,50.0,17.0,3.67361973516688,Phase 1 Winner,True,False,0.767,0.502,1.109,56,237.0,21.90531553398058,38.08012658227848,0.6993214781451255,161.16053571428571,0.561697384328968,0.3928070450791845,False,True,False,Pause
120248324906930167,2788.57,734334,5335,57,12,20.35,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,c1!ugc_c2!video_c3!ugc_c4!productdemo_c5!ongoing_c6!ai-gen_c7!outcome_c8!workplace-colleaguecompliment_2practice_winning_scaling,,,,,2026-06-29,2026-07-01,3.0,Scaling,ugc – ai-gen – outcome,ugc_c2,0.0776213548603224,0.016341337865331,232.38083333333336,0.007265086459295,0.0,22.0,9.17,945.3,150.0,31.0,23.0,6.0,0.0,1.458080433928939,Mid-Tier,False,False,0.307,0.12,0.568,3,29.0,48.92228070175439,96.15758620689655,0.31312640005169123,929.5233333333334,3.2396940273995094,1.0144337280685736,False,False,False,Pause
120248334930940167,41.24,46550,175,0,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!static_c2!image_c3!generic_c4!problemsolution_c5!ongoing_c6!na_c7!painpoint_c8!comic-realtutor-1080x1080,,,,,2026-06-29,2026-07-11,10.0,Testing,generic – na – painpoint,static_c2,0.0,0.0,,0.0037593984962406,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.6353295122015044,Pause,False,False,0.0,0.0,0.0,10,0.0,,,,4.1240000000000006,0.25,,False,False,False,No installs yet
120248334931480167,23.56,23555,85,0,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!static_c2!image_c3!generic_c4!problemsolution_c5!ongoing_c6!na_c7!painpoint_c8!comic-blankmind-1080x1080,,,,,2026-06-29,2026-07-16,16.0,Testing,generic – na – painpoint,static_c2,0.0,0.0,,0.0036085756739545,0.0,1.0,0.42,42.2,4.0,3.0,3.0,0.0,0.0,0.5706079273702692,Pause,False,False,0.0,0.0,7.82,16,0.0,,,,1.4725,0.25,,False,False,False,No installs yet
120248334932420167,34.68,34284,138,0,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!static_c2!image_c3!generic_c4!problemsolution_c5!ongoing_c6!na_c7!painpoint_c8!comic-engmeeting-299-1080x1080,,,,,2026-06-29,2026-07-06,8.0,Testing,generic – na – painpoint,static_c2,0.0,0.0,,0.004025201260063,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.6176947864345795,Pause,False,False,0.0,0.0,0.0,8,0.0,,,,4.335,0.25,,False,False,False,No installs yet
120248334933310167,30.35,46130,133,0,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!static_c2!image_c3!generic_c4!problemsolution_c5!ongoing_c6!na_c7!painpoint_c8!comic-realtutor-299-1080x1080,,,,,2026-06-29,2026-07-06,8.0,Testing,generic – na – painpoint,static_c2,0.0,0.0,,0.0028831562974203,0.0,1.0,0.41,41.6,8.0,2.0,2.0,0.0,0.0,0.7073272774363948,Pause,False,False,0.0,0.0,6.055,8,0.0,,,,3.79375,0.25,,False,False,False,No installs yet
120248334960360167,187.43,76008,441,3,2,4.779999999999999,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!ugc_c4!testimonial_c5!ongoing_c6!swm-claire_c7!usertestimonials_c8!afterworklearnformyself,,,,,2026-06-29,2026-06-30,2.0,Testing,ugc – swm-claire – usertestimonials,ugc_c2,0.039469529523208,0.0263130196821387,93.715,0.0058020208399115,0.0,2.0,0.83,86.1,18.0,4.0,4.0,0.0,0.0,1.6193359698474477,Mid-Tier,False,False,0.45,0.0,1.45,2,2.0,62.47666666666667,93.715,0.24519326103279107,93.715,2.3118528249057957,0.5668507331665222,False,False,False,Pause
120248334979440167,1437.92,355933,2552,82,21,41.59,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!na_c2!video_c3!influencer_c4!problemsolution_c5!ongoing_c6!drama_engbook_c7!testimonial_c8!input_output_short,,,,,2026-06-29,2026-07-06,8.0,Testing,influencer –  – testimonial,na_c2,0.2303804367675939,0.0589998679526764,68.47238095238096,0.0071698887150109,0.0,43.0,17.81,1806.2,224.0,59.0,49.0,4.0,2.0,3.312787653344816,Phase 1 Winner,True,False,1.021,0.507,1.718,8,41.0,17.53560975609756,35.07121951219512,0.8735856837331781,179.74,4.0,3.4943427349327125,True,True,False,Watch
120248334982400167,1313.8200000000002,339827,6691,92,23,53.23,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!ugc_c4!valueprop_c5!ongoing_c6!swm-jenny_c7!scenario_c8!salarynegotiation,,,,,2026-06-29,2026-06-30,2.0,Testing,ugc – swm-jenny – scenario,ugc_c2,0.2707259870463501,0.0676814967615875,57.12260869565218,0.0196894302100774,0.0,37.0,15.38,1583.6,218.0,63.0,50.0,5.0,2.0,2.493313504629591,Phase 1 Winner,True,False,0.986,0.458,1.717,2,59.0,14.280652173913046,22.268135593220343,1.072700143656055,656.9100000000001,4.0,4.29080057462422,True,True,True,Scalable winner
120248335034210167,132.29,50662,484,1,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!na_c2!video_c3!influencer_c4!problemsolution_c5!ongoing_c6!drama_engbook_c7!testimonial_c8!why_using_speak_0625,,,,,2026-06-29,2026-07-09,11.0,Testing,influencer –  – testimonial,na_c2,0.0197386601397497,0.0,,0.0095535115076388,0.0,1.0,0.42,43.4,14.0,2.0,0.0,2.0,0.0,0.6750104892424859,Pause,False,False,0.0,0.0,1.481,11,0.0,132.29,,0.1157975481023409,12.026363636363635,0.29667804242727,0.03435458988888013,False,False,False,Pause
120248341533720167,149.98000000000002,99030,399,0,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!static_c2!image_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!outcome_c8!1yeartimeline-career-mnc-10mins-1080x1350,,,,,2026-06-30,2026-07-17,15.0,Testing,generic – na – outcome,static_c2,0.0,0.0,,0.0040290820963344,0.0,2.0,0.82,82.7,10.0,4.0,4.0,0.0,0.0,0.4282909086755498,Pause,False,False,0.563,0.0,1.813,15,0.0,,,,9.998666666666669,0.25,,False,False,False,No installs yet
